comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score,identity_residual_on_base_top1,identity_residual_on_candidate_top1,identity_residual_on_source_image,identity_contribution_on_base_top1,identity_contribution_on_candidate_top1,identity_contribution_on_source_image
v16.2_observation_vs_v16.2_final,410,4880,205,G2APS/S2_20_004228_6_train.jpg,1,G2APS,0,stable_wrong,0,0,5695,6109,PRAI-1581/00000237_0002_00000000.jpg,0,PRAI-1581,5695,6109,PRAI-1581/00000237_0002_00000000.jpg,0,PRAI-1581,2,3,-1,0.1938483715057373,0.15710562467575073,-0.03674274682998657,0.017391303554177284,0.01807228848338127,0.0006809849292039871,1.0,0.5988091826438904,0.5769492983818054,-0.195008784532547,-0.195008784532547,-0.23822429776191711,-0.02181386708117694,-0.02181386708117694,-0.02664799526514594
v16.2_observation_vs_v16.2_final,420,4881,210,G2APS/D2_20_008085_8_train.jpg,0,G2APS,0,stable_wrong,0,0,2914,5490,G2APS/S2_40_002408_1_train.jpg,1,G2APS,2914,5490,G2APS/S2_40_002408_1_train.jpg,1,G2APS,15,16,-1,0.041234228760004044,0.04484262689948082,0.003608398139476776,0.0025284450966864824,0.0029013538733124733,0.00037290877662599087,0.8999999761581421,0.5458067059516907,0.5469673871994019,0.010848045349121094,0.010848045349121094,-0.019702792167663574,0.0012134726130597073,0.0012134726130597073,-0.0022039729671856634
v16.2_observation_vs_v16.2_final,424,4881,212,G2APS/D2_20_007995_7_train.jpg,0,G2APS,0,stable_wrong,0,0,813,4985,G2APS/S4_20_004123_1_train.jpg,1,G2APS,813,4985,G2APS/S4_20_004123_1_train.jpg,1,G2APS,63,64,-1,0.011924289166927338,0.012502945959568024,0.000578656792640686,0.008928571827709675,0.009740259498357773,0.000811687670648098,0.8999999761581421,0.6311846375465393,0.6211629509925842,-0.08968377113342285,-0.08968377113342285,-0.07150387763977051,-0.010032111463761595,-0.010032111463761595,-0.007998491382640083
v16.2_observation_vs_v16.2_final,426,4881,213,G2APS/S2_20_004235_2_train.jpg,1,G2APS,0,stable_wrong,0,0,5693,6109,PRAI-1581/00000237_0001_00000006.jpg,0,PRAI-1581,7179,6491,uavhuman/P106S08G10B30H20UC021000LC021000A142R0_09261734_077_bbx.jpg,0,uavhuman,33,35,-2,0.01500579435378313,0.014658269472420216,-0.00034752488136291504,0.003320420626550913,0.003418803447857499,9.838282130658627e-05,0.8999999761581421,0.616373598575592,0.5982159376144409,-0.2390875518321991,-0.13426291942596436,-0.1837795376777649,-0.026744559681931346,-0.015018777155651364,-0.020557752907145677
v16.2_observation_vs_v16.2_final,438,4882,219,G2APS/D2_20_009765_13_train.jpg,0,G2APS,0,stable_wrong,0,0,240,4886,G2APS/D2_30_000315_4_train.jpg,0,G2APS,240,4886,G2APS/D2_30_000315_4_train.jpg,0,G2APS,53,58,-5,0.034011874347925186,0.03336813673377037,-0.0006437376141548157,0.02678571455180645,0.027027027681469917,0.0002413131296634674,0.8999999761581421,0.688308835029602,0.6608325839042664,-0.24576467275619507,-0.24576467275619507,-0.24750462174415588,-0.027491468743849445,-0.027491468743849445,-0.0276861010833227
v16.2_observation_vs_v16.2_final,444,4883,222,G2APS/D2_20_010260_9_train.jpg,0,G2APS,0,stable_wrong,0,0,1664,5158,G2APS/S9_20_001836_1_gallery.jpg,1,G2APS,178,4875,G2APS/D2_20_004665_12_train.jpg,0,G2APS,55,58,-3,0.018441786989569664,0.018543904647231102,0.00010211765766143799,0.0022123893722891808,0.002673796843737364,0.00046140747144818306,0.8999999761581421,0.6118044853210449,0.6017828583717346,-0.09511995315551758,-0.08855944871902466,-0.07574331760406494,-0.010640207926407186,-0.009906343695079478,-0.008472719146796592
v16.2_observation_vs_v16.2_final,473,4885,236,G2APS/D2_30_000060_17_train.jpg,0,G2APS,1,stable_wrong,0,0,5767,6127,PRAI-1581/00000321_0001_00000000.jpg,0,PRAI-1581,5767,6127,PRAI-1581/00000321_0001_00000000.jpg,0,PRAI-1581,661,677,-16,0.0019362635212019086,0.0020380134228616953,0.0001017499016597867,0.001696832594461739,0.0019286402966827154,0.00023180770222097635,1.0,0.4767146408557892,0.48086830973625183,0.037055402994155884,0.037055402994155884,0.016829058527946472,0.004145052426697493,0.004145052426697493,0.001882514404209834
v16.2_observation_vs_v16.2_final,482,4886,241,G2APS/S2_30_000112_7_train.jpg,1,G2APS,0,stable_wrong,0,0,1826,5195,G2APS/D2_30_001935_0_train.jpg,0,G2APS,1826,5195,G2APS/D2_30_001935_0_train.jpg,0,G2APS,55,61,-6,0.010380207560956478,0.00992222223430872,-0.0004579853266477585,0.006700167432427406,0.006837606895714998,0.00013743946328759193,0.8999999761581421,0.5568625330924988,0.5471776723861694,-0.0867299735546112,-0.0867299735546112,-0.09914505481719971,-0.00970169687283251,-0.00970169687283251,-0.011090459605307856
v16.2_observation_vs_v16.2_final,483,4886,241,G2APS/S2_30_000112_7_train.jpg,1,G2APS,1,stable_wrong,0,0,4861,5927,AG-ReID.v2/train_all/P0207T04060A2/P0207T04060A2C3F01501.jpg,1,AG-ReID.v2,4861,5927,AG-ReID.v2/train_all/P0207T04060A2/P0207T04060A2C3F01501.jpg,1,AG-ReID.v2,117,123,-6,0.004601845517754555,0.004494088236242533,-0.00010775728151202202,0.0012338062515482306,0.00119331746827811,-4.048878327012062e-05,1.0,0.525858461856842,0.5065492987632751,-0.17251014709472656,-0.17251014709472656,-0.008962079882621765,-0.019297148217702897,-0.019297148217702897,-0.0010025067321917103
v16.2_observation_vs_v16.2_final,485,4886,242,G2APS/D2_30_000765_11_train.jpg,0,G2APS,1,stable_wrong,0,0,737,4973,G2APS/D4_20_003765_3_train.jpg,0,G2APS,737,4973,G2APS/D4_20_003765_3_train.jpg,0,G2APS,57,58,-1,0.02938169240951538,0.031203633174300194,0.001821940764784813,0.042553190141916275,0.04545454680919647,0.002901356667280197,0.8999999761581421,0.539493978023529,0.5303301215171814,-0.08169564604759216,-0.08169564604759216,-0.052635401487350464,-0.009138552236325648,-0.009138552236325648,-0.005887845794033009
v16.2_observation_vs_v16.2_final,492,4887,246,G2APS/S2_30_000455_4_train.jpg,1,G2APS,0,stable_wrong,0,0,1936,5223,G2APS/S3_20_004004_3_train.jpg,1,G2APS,1936,5223,G2APS/S3_20_004004_3_train.jpg,1,G2APS,6,7,-1,0.08739347010850906,0.08871158212423325,0.0013181120157241821,0.016759777441620827,0.018518518656492233,0.0017587412148714066,1.0,0.592981219291687,0.5820783376693726,-0.09751075506210327,-0.09751075506210327,-0.08790794014930725,-0.010907645288948054,-0.010907645288948054,-0.009833465330260527
v16.2_observation_vs_v16.2_final,496,4887,248,G2APS/D2_30_000750_7_train.jpg,0,G2APS,0,stable_wrong,0,0,5923,6166,PRAI-1581/00000511_0002_00000011.jpg,0,PRAI-1581,5923,6166,PRAI-1581/00000511_0002_00000011.jpg,0,PRAI-1581,17,19,-2,0.029648462310433388,0.0284686628729105,-0.0011797994375228882,0.005484460853040218,0.0057416269555687904,0.0002571661025285721,0.8999999761581421,0.5879445672035217,0.5717122554779053,-0.14488953351974487,-0.14488953351974487,-0.09322354197502136,-0.016207480259054385,-0.016207480259054385,-0.010428073578091723
v16.2_observation_vs_v16.2_final,517,4889,258,G2APS/D2_30_001770_0_train.jpg,0,G2APS,1,stable_wrong,0,0,329,4902,G2APS/D2_30_006315_13_train.jpg,0,G2APS,329,4902,G2APS/D2_30_006315_13_train.jpg,0,G2APS,135,136,-1,0.006663566920906305,0.006685787346214056,2.2220425307750702e-05,0.0020120723638683558,0.002093510003760457,8.143763989210129e-05,1.0,0.5326915979385376,0.5248650908470154,-0.07006716728210449,-0.07006716728210449,0.0034369826316833496,-0.00783777960316101,-0.00783777960316101,0.0003844641279497907
v16.2_observation_vs_v16.2_final,522,4889,261,G2APS/D2_30_001800_2_train.jpg,0,G2APS,0,stable_wrong,0,0,156,4871,G2APS/S2_20_002247_1_train.jpg,1,G2APS,156,4871,G2APS/S2_20_002247_1_train.jpg,1,G2APS,45,52,-7,0.022629166021943092,0.023380720987915993,0.0007515549659729004,0.003853564616292715,0.004335260018706322,0.00048169540241360664,0.8999999761581421,0.5145960450172424,0.49972376227378845,-0.1327284574508667,-0.1327284574508667,-0.13234829902648926,-0.014847130787790874,-0.014847130787790874,-0.014804605906878265
v16.2_observation_vs_v16.2_final,526,4890,263,G2APS/D2_30_002445_1_train.jpg,0,G2APS,0,stable_wrong,0,0,147,4870,G2APS/D2_20_003705_12_train.jpg,0,G2APS,147,4870,G2APS/D2_20_003705_12_train.jpg,0,G2APS,38,39,-1,0.025209134444594383,0.0261146891862154,0.0009055547416210175,0.01413427572697401,0.015325670130550861,0.0011913944035768509,1.0,0.5818603038787842,0.569498598575592,-0.11048328876495361,-0.11048328876495361,-0.06085732579231262,-0.012358765178641207,-0.012358765178641207,-0.0068075580232531685
v16.2_observation_vs_v16.2_final,534,4891,267,G2APS/S2_30_001330_2_train.jpg,1,G2APS,0,stable_wrong,0,0,1245,5061,G2APS/D5_30_008340_1_train.jpg,0,G2APS,1245,5061,G2APS/D5_30_008340_1_train.jpg,0,G2APS,20,21,-1,0.023551268503069878,0.02360127680003643,5.0008296966552734e-05,0.005342831835150719,0.005859375,0.0005165431648492813,0.8999999761581421,0.576789140701294,0.560634970664978,-0.14431977272033691,-0.14431977272033691,-0.1031988263130188,-0.01614374627714099,-0.01614374627714099,-0.011543918318971613
v16.2_observation_vs_v16.2_final,543,4891,271,G2APS/S2_30_001372_3_train.jpg,1,G2APS,1,stable_wrong,0,0,2966,5507,G2APS/S3_40_001561_0_train.jpg,1,G2APS,2966,5507,G2APS/S3_40_001561_0_train.jpg,1,G2APS,59,62,-3,0.013877816498279572,0.014363199472427368,0.00048538297414779663,0.003775959834456444,0.004051316529512405,0.0002753566950559616,0.8999999761581421,0.5253993272781372,0.5186060667037964,-0.060752034187316895,-0.060752034187316895,0.008459776639938354,-0.0067957800047313555,-0.0067957800047313555,0.0009463186163762849
v16.2_observation_vs_v16.2_final,564,4894,282,G2APS/S2_30_001736_3_train.jpg,1,G2APS,0,stable_wrong,0,0,287,4895,G2APS/D2_30_003570_12_train.jpg,0,G2APS,287,4895,G2APS/D2_30_003570_12_train.jpg,0,G2APS,52,54,-2,0.004726499319076538,0.004620329011231661,-0.00010617030784487724,0.001234872848726809,0.001284026657231152,4.915380850434303e-05,0.8999999761581421,0.5343316793441772,0.5228681564331055,-0.102815181016922,-0.102815181016922,-0.13119736313819885,-0.011501003393290521,-0.011501003393290521,-0.014675861129834988
v16.2_observation_vs_v16.2_final,590,4896,295,G2APS/S2_30_002429_0_train.jpg,1,G2APS,0,stable_wrong,0,0,1867,5205,G2APS/S2_40_001379_4_train.jpg,1,G2APS,1866,5205,G2APS/S2_40_001372_3_train.jpg,1,G2APS,6,8,-2,0.16521106660366058,0.15769006311893463,-0.007521003484725952,0.11320754885673523,0.12765957415103912,0.014452025294303894,0.8999999761581421,0.5888935923576355,0.5597637891769409,-0.26160842180252075,-0.23981338739395142,-0.28008338809013367,-0.029263765497518968,-0.026825752334379338,-0.0313303927004589
v16.2_observation_vs_v16.2_final,597,4896,298,G2APS/S2_30_002373_0_train.jpg,1,G2APS,1,stable_wrong,0,0,311,4899,G2APS/D2_30_005700_24_train.jpg,0,G2APS,311,4899,G2APS/D2_30_005700_24_train.jpg,0,G2APS,7,9,-2,0.07945618778467178,0.07354442030191422,-0.005911767482757568,0.04137931019067764,0.037974681705236435,-0.003404628485441208,0.8999999761581421,0.5589891076087952,0.5484212040901184,-0.0944494903087616,-0.0944494903087616,-0.06195822358131409,-0.01056520931823135,-0.01056520931823135,-0.006930705491182909
v16.2_observation_vs_v16.2_final,607,4897,303,G2APS/S2_30_001995_2_train.jpg,1,G2APS,1,stable_wrong,0,0,275,4892,G2APS/S2_30_001624_1_train.jpg,1,G2APS,275,4892,G2APS/S2_30_001624_1_train.jpg,1,G2APS,12,13,-1,0.019471507519483566,0.019149325788021088,-0.00032218173146247864,0.0029910269659012556,0.0033240998163819313,0.0003330728504806757,0.8999999761581421,0.5697423815727234,0.5606286525726318,-0.08150056004524231,-0.08150056004524231,-0.08279439806938171,-0.009116729731586393,-0.009116729731586393,-0.009261459676705552
v16.2_observation_vs_v16.2_final,611,4898,305,G2APS/D2_30_004455_0_train.jpg,0,G2APS,1,stable_wrong,0,0,293,4896,G2APS/D2_30_005175_29_train.jpg,0,G2APS,293,4896,G2APS/D2_30_005175_29_train.jpg,0,G2APS,5,6,-1,0.1292080134153366,0.12239211797714233,-0.006815895438194275,0.019736841320991516,0.018237082287669182,-0.0014997590333223343,1.0,0.6282141208648682,0.6074714660644531,-0.18531811237335205,-0.18531811237335205,-0.21374213695526123,-0.02072985932781002,-0.02072985932781002,-0.023909397601576288
v16.2_observation_vs_v16.2_final,618,4898,309,G2APS/S2_30_002331_0_train.jpg,1,G2APS,0,stable_wrong,0,0,360,4907,G2APS/S2_30_003920_6_train.jpg,1,G2APS,360,4907,G2APS/S2_30_003920_6_train.jpg,1,G2APS,7,8,-1,0.11704566329717636,0.11635762453079224,-0.0006880387663841248,0.03680981695652008,0.03870967775583267,0.0018998607993125916,0.8999999761581421,0.5861129760742188,0.5703242421150208,-0.1415741741657257,-0.1415741741657257,-0.1301223635673523,-0.015836621025977937,-0.015836621025977937,-0.01455561066108313
v16.2_observation_vs_v16.2_final,619,4898,309,G2APS/S2_30_002331_0_train.jpg,1,G2APS,1,stable_wrong,0,0,192,4878,G2APS/D2_20_006060_5_train.jpg,0,G2APS,192,4878,G2APS/D2_20_006060_5_train.jpg,0,G2APS,87,92,-5,0.020114200189709663,0.01834278367459774,-0.0017714165151119232,0.012000000104308128,0.010989011265337467,-0.0010109888389706612,0.8999999761581421,0.6086081862449646,0.5941963791847229,-0.12893864512443542,-0.12893864512443542,-0.09608426690101624,-0.014423198796472914,-0.014423198796472914,-0.010748076974046672
v16.2_observation_vs_v16.2_final,620,4898,310,G2APS/S2_30_002310_1_train.jpg,1,G2APS,0,stable_wrong,0,0,1856,5202,G2APS/S2_40_001176_1_train.jpg,1,G2APS,1856,5202,G2APS/S2_40_001176_1_train.jpg,1,G2APS,5,6,-1,0.05370965972542763,0.048954229801893234,-0.004755429923534393,0.011070110835134983,0.011834319680929184,0.0007642088457942009,0.8999999761581421,0.5282867550849915,0.5108487606048584,-0.15593913197517395,-0.15593913197517395,-0.1696808636188507,-0.017443498793218826,-0.017443498793218826,-0.01898066189209624
v16.2_observation_vs_v16.2_final,630,4899,315,G2APS/D2_30_005655_24_train.jpg,0,G2APS,0,stable_wrong,0,0,7279,6520,uavhuman/P114S10G20B10H00UC011000LC021000A101R0_10021051_211_bbx.jpg,0,uavhuman,7279,6520,uavhuman/P114S10G20B10H00UC011000LC021000A101R0_10021051_211_bbx.jpg,0,uavhuman,2,3,-1,0.2290300577878952,0.21126002073287964,-0.017770037055015564,0.052173912525177,0.06122449040412903,0.009050577878952026,1.0,0.5676556825637817,0.5458739995956421,-0.19470670819282532,-0.19470670819282532,-0.12822771072387695,-0.021780076536105586,-0.021780076536105586,-0.014343673002009893
v16.2_observation_vs_v16.2_final,636,4900,318,G2APS/S2_30_002611_3_train.jpg,1,G2APS,0,stable_wrong,0,0,3012,5523,G2APS/S4_40_003815_3_train.jpg,1,G2APS,3012,5523,G2APS/S4_40_003815_3_train.jpg,1,G2APS,13,14,-1,0.0223100483417511,0.02149098552763462,-0.000819062814116478,0.001377094304189086,0.0015140045434236526,0.0001369102392345667,1.0,0.6203473806381226,0.6041229367256165,-0.14499914646148682,-0.14499914646148682,-0.12598037719726562,-0.01621974166639184,-0.01621974166639184,-0.014092284148148337
v16.2_observation_vs_v16.2_final,643,4900,321,G2APS/D2_30_004875_1_train.jpg,0,G2APS,1,stable_wrong,0,0,1349,5079,G2APS/D6_30_001725_1_train.jpg,0,G2APS,1349,5079,G2APS/D6_30_001725_1_train.jpg,0,G2APS,5,6,-1,0.12213757634162903,0.1206926703453064,-0.0014449059963226318,0.003754693316295743,0.004765687044709921,0.001010993728414178,0.8999999761581421,0.5842423439025879,0.5668039917945862,-0.15570062398910522,-0.15570062398910522,-0.09386801719665527,-0.017416819064311362,-0.017416819064311362,-0.010500165185941768
v16.2_observation_vs_v16.2_final,649,4901,324,G2APS/S2_30_002737_2_train.jpg,1,G2APS,1,stable_wrong,0,0,921,5004,G2APS/D4_30_002595_12_train.jpg,0,G2APS,921,5004,G2APS/D4_30_002595_12_train.jpg,0,G2APS,3,4,-1,0.12556986510753632,0.11625891923904419,-0.009310945868492126,0.0020120723638683558,0.002052685711532831,4.061334766447544e-05,1.0,0.5760653614997864,0.5613003969192505,-0.13228753209114075,-0.13228753209114075,-0.13805589079856873,-0.014797808460015549,-0.014797808460015549,-0.015443062520862139
v16.2_observation_vs_v16.2_final,682,4904,341,G2APS/D2_30_007140_3_train.jpg,0,G2APS,0,stable_wrong,0,0,816,4986,G2APS/S4_20_004291_0_train.jpg,1,G2APS,816,4986,G2APS/S4_20_004291_0_train.jpg,1,G2APS,75,86,-11,0.007883574813604355,0.007733902428299189,-0.00014967238530516624,0.0027027027681469917,0.002851711120456457,0.0001490083523094654,0.8999999761581421,0.593434751033783,0.5723055005073547,-0.1887913942337036,-0.1887913942337036,-0.04579654335975647,-0.0211183839218112,-0.0211183839218112,-0.005122844655546022
v16.2_observation_vs_v16.2_final,683,4904,341,G2APS/D2_30_007140_3_train.jpg,0,G2APS,1,stable_wrong,0,0,138,4868,G2APS/S2_20_001148_1_train.jpg,1,G2APS,138,4868,G2APS/S2_20_001148_1_train.jpg,1,G2APS,39,46,-7,0.01945646107196808,0.018180347979068756,-0.0012761130928993225,0.01011804398149252,0.011583011597394943,0.0014649676159024239,1.0,0.5935101509094238,0.5729132294654846,-0.18417033553123474,-0.18417033553123474,0.012600541114807129,-0.020601467924659556,-0.020601467924659556,0.001409508446956309
v16.2_observation_vs_v16.2_final,686,4904,343,G2APS/D2_30_008385_10_train.jpg,0,G2APS,0,stable_wrong,0,0,6389,6283,PRAI-1581/00001290_0002_00000003.jpg,0,PRAI-1581,6389,6283,PRAI-1581/00001290_0002_00000003.jpg,0,PRAI-1581,83,87,-4,0.011703056283295155,0.012682917527854443,0.000979861244559288,0.004491018131375313,0.0047846888191998005,0.0002936706878244877,0.8999999761581421,0.5744888782501221,0.5586013197898865,-0.14201423525810242,-0.14201423525810242,-0.029099300503730774,-0.015885846675990134,-0.015885846675990134,-0.003255075277071251
v16.2_observation_vs_v16.2_final,687,4904,343,G2APS/D2_30_008385_10_train.jpg,0,G2APS,1,stable_wrong,0,0,1845,5199,G2APS/S2_40_003353_1_train.jpg,1,G2APS,1845,5199,G2APS/S2_40_003353_1_train.jpg,1,G2APS,8,10,-2,0.13700638711452484,0.13614602386951447,-0.000860363245010376,0.008064515888690948,0.009836065582931042,0.0017715496942400932,0.8999999761581421,0.553195059299469,0.5400774478912354,-0.11718416213989258,-0.11718416213989258,-0.15804404020309448,-0.013108331212187352,-0.013108331212187352,-0.017678955818460018
v16.2_observation_vs_v16.2_final,688,4904,344,G2APS/S2_30_004018_2_train.jpg,1,G2APS,0,stable_wrong,0,0,398,4914,G2APS/D2_40_003945_7_train.jpg,0,G2APS,398,4914,G2APS/D2_40_003945_7_train.jpg,0,G2APS,29,31,-2,0.026294566690921783,0.025515714660286903,-0.0007788520306348801,0.003325942438095808,0.003384094685316086,5.8152247220277786e-05,0.800000011920929,0.5924017429351807,0.5678521990776062,-0.2194264531135559,-0.2194264531135559,-0.2514879107475281,-0.024545250583387634,-0.024545250583387634,-0.02813167555871754
v16.2_observation_vs_v16.2_final,689,4904,344,G2APS/S2_30_004018_2_train.jpg,1,G2APS,1,stable_wrong,0,0,209,4880,G2APS/S2_20_004340_0_train.jpg,1,G2APS,209,4880,G2APS/S2_20_004340_0_train.jpg,1,G2APS,10,11,-1,0.04389467462897301,0.04204818978905678,-0.0018464848399162292,0.011904762126505375,0.011472275480628014,-0.0004324866458773613,0.8999999761581421,0.535763680934906,0.5212160348892212,-0.1299830973148346,-0.1299830973148346,-0.148835688829422,-0.01454003220635558,-0.01454003220635558,-0.016648900924350674
v16.2_observation_vs_v16.2_final,699,4905,349,G2APS/D2_30_007065_0_train.jpg,0,G2APS,1,stable_wrong,0,0,1465,5103,G2APS/D7_20_003975_8_gallery.jpg,0,G2APS,1465,5103,G2APS/D7_20_003975_8_gallery.jpg,0,G2APS,8,9,-1,0.0362955667078495,0.035071030259132385,-0.0012245364487171173,0.0014101057313382626,0.0015447991900146008,0.0001346934586763382,0.8999999761581421,0.5437185168266296,0.5283862948417664,-0.1368129849433899,-0.1368129849433899,-0.0929994285106659,-0.015304029896335614,-0.015304029896335614,-0.010403004033997743
v16.2_observation_vs_v16.2_final,705,4905,352,G2APS/S2_30_003787_2_train.jpg,1,G2APS,1,break,1,0,352,4905,G2APS/S2_30_003787_2_train.jpg,1,G2APS,1121,5039,G2APS/D5_20_004260_0_train.jpg,0,G2APS,1,2,-1,0.16844522953033447,0.08536911755800247,-0.083076111972332,0.0011895321076735854,0.0013708019396290183,0.0001812698319554329,0.800000011920929,0.5085345506668091,0.5032474994659424,-0.12374448776245117,-0.015089422464370728,-0.12374448776245117,-0.01384217544121924,-0.0016879170687542633,-0.01384217544121924
v16.2_observation_vs_v16.2_final,710,4906,355,G2APS/D2_30_007275_0_train.jpg,0,G2APS,0,stable_wrong,0,0,1691,5165,G2APS/D9_30_000315_1_gallery.jpg,0,G2APS,1691,5165,G2APS/D9_30_000315_1_gallery.jpg,0,G2APS,58,59,-1,0.006633285898715258,0.006733631249517202,0.00010034535080194473,0.002461538417264819,0.002754820976406336,0.0002932825591415167,1.0,0.6001771688461304,0.5829028487205505,-0.15465059876441956,-0.15465059876441956,-0.08988410234451294,-0.017299362249542316,-0.017299362249542316,-0.01005452070251156
v16.2_observation_vs_v16.2_final,720,4907,360,G2APS/S2_30_003920_6_train.jpg,1,G2APS,0,stable_wrong,0,0,306,4898,G2APS/S2_30_002317_1_train.jpg,1,G2APS,306,4898,G2APS/S2_30_002317_1_train.jpg,1,G2APS,8,9,-1,0.06465742737054825,0.06358271092176437,-0.0010747164487838745,0.028037382289767265,0.028169013559818268,0.0001316312700510025,1.0,0.5481017231941223,0.5440385937690735,-0.036636531352996826,-0.036636531352996826,-0.03643104434013367,-0.004098197048739927,-0.004098197048739927,-0.004075211077127161
